Indicator Name,Indicator Code,Country Name,Country Code,Year,Value,Disaggregation
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Romania,ROU,1964,1.062,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Romania,ROU,1963,1.061,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Romania,ROU,1962,1.061,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Romania,ROU,1961,1.066,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Romania,ROU,1960,1.067,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,2021,1.057,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,2020,1.058,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,2019,1.058,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,2018,1.058,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,2017,1.059,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,2016,1.059,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,2015,1.059,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,2014,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,2013,1.057,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,2012,1.059,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,2011,1.058,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,2010,1.058,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,2009,1.057,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,2008,1.057,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,2007,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,2006,1.059,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,2005,1.059,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,2004,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,2003,1.062,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,2002,1.062,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,2001,1.063,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,2000,1.064,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,1999,1.064,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,1998,1.062,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,1997,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,1996,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,1995,1.056,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,1994,1.058,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,1993,1.058,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,1992,1.058,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,1991,1.058,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,1990,1.056,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,1989,1.057,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,1988,1.054,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,1987,1.055,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,1986,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,1985,1.051,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,1984,1.051,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,1983,1.049,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,1982,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,1981,1.049,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,1980,1.047,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,1979,1.048,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,1978,1.049,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,1977,1.048,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,1976,1.052,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,1975,1.052,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,1974,1.048,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,1973,1.051,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,1972,1.049,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,1971,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,1970,1.049,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,1969,1.049,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,1968,1.049,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,1967,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,1966,1.051,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,1965,1.051,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,1964,1.052,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,1963,1.056,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,1962,1.052,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,1961,1.053,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,1960,1.053,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,2021,1.026,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,2020,1.026,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,2019,1.027,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,2018,1.027,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,2017,1.027,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,2016,1.027,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,2015,1.027,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,2014,1.027,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,2013,1.027,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,2012,1.026,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,2011,1.026,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,2010,1.026,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,2009,1.027,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,2008,1.027,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,2007,1.027,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,2006,1.028,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,2005,1.028,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,2004,1.029,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,2003,1.029,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,2002,1.028,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,2001,1.028,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,2000,1.027,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,1999,1.027,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,1998,1.027,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,1997,1.027,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,1996,1.026,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,1995,1.026,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,1994,1.026,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,1993,1.025,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,1992,1.025,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,1991,1.024,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,1990,1.024,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,1989,1.023,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,1988,1.022,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,1987,1.022,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,1986,1.023,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,1985,1.022,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,1984,1.022,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,1983,1.022,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,1982,1.022,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,1981,1.021,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,1980,1.021,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,1979,1.021,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,1978,1.021,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,1977,1.021,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,1976,1.022,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,1975,1.022,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,1974,1.022,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,1973,1.022,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,1972,1.023,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,1971,1.023,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,1970,1.023,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,1969,1.023,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,1968,1.023,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,1967,1.023,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,1966,1.024,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,1965,1.024,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,1964,1.024,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,1963,1.025,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,1962,1.025,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,1961,1.025,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Rwanda,RWA,1960,1.025,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,2021,1.076,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,2020,1.076,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,2019,1.076,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,2018,1.076,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,2017,1.077,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,2016,1.077,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,2015,1.077,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,2014,1.077,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,2013,1.077,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,2012,1.077,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,2011,1.077,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,2010,1.077,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,2009,1.077,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,2008,1.076,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,2007,1.076,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,2006,1.076,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,2005,1.076,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,2004,1.076,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,2003,1.075,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,2002,1.076,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,2001,1.076,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,2000,1.076,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,1999,1.075,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,1998,1.074,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,1997,1.073,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,1996,1.073,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,1995,1.073,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,1994,1.075,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,1993,1.075,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,1992,1.075,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,1991,1.075,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,1990,1.075,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,1989,1.075,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,1988,1.075,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,1987,1.076,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,1986,1.076,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,1985,1.076,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,1984,1.076,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,1983,1.076,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,1982,1.076,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,1981,1.076,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,1980,1.076,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,1979,1.077,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,1978,1.077,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,1977,1.077,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,1976,1.077,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,1975,1.077,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,1974,1.077,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,1973,1.078,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,1972,1.078,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,1971,1.079,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,1970,1.079,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,1969,1.078,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,1968,1.078,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,1967,1.078,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,1966,1.077,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,1965,1.077,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,1964,1.076,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,1963,1.076,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,1962,1.076,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,1961,1.076,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Samoa,WSM,1960,1.076,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,2021,1.066,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,2020,1.066,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,2019,1.066,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,2018,1.066,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,2017,1.066,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,2016,1.066,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,2015,1.066,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,2014,1.066,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,2013,1.065,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,2012,1.066,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,2011,1.065,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,2010,1.066,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,2009,1.066,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,2008,1.066,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,2007,1.067,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,2006,1.067,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,2005,1.068,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,2004,1.068,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,2003,1.068,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,2002,1.068,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,2001,1.068,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,2000,1.067,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,1999,1.067,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,1998,1.067,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,1997,1.067,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,1996,1.067,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,1995,1.067,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,1994,1.067,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,1993,1.066,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,1992,1.067,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,1991,1.066,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,1990,1.066,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,1989,1.066,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,1988,1.066,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,1987,1.066,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,1986,1.067,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,1985,1.066,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,1984,1.066,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,1983,1.066,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,1982,1.066,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,1981,1.066,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,1980,1.066,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,1979,1.066,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,1978,1.066,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,1977,1.066,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,1976,1.065,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,1975,1.066,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,1974,1.066,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,1973,1.066,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,1972,1.066,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,1971,1.067,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,1970,1.067,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,1969,1.067,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,1968,1.067,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,1967,1.067,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,1966,1.067,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,1965,1.067,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,1964,1.067,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,1963,1.067,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,1962,1.067,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,1961,1.067,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,San Marino,SMR,1960,1.067,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,2021,1.027,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,2020,1.027,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,2019,1.027,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,2018,1.028,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,2017,1.028,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,2016,1.028,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,2015,1.028,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,2014,1.028,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,2013,1.028,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,2012,1.028,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,2011,1.028,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,2010,1.028,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,2009,1.027,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,2008,1.027,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,2007,1.027,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,2006,1.027,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,2005,1.026,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,2004,1.026,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,2003,1.026,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,2002,1.026,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,2001,1.026,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,2000,1.026,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,1999,1.026,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,1998,1.026,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,1997,1.026,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,1996,1.026,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,1995,1.026,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,1994,1.026,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,1993,1.026,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,1992,1.026,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,1991,1.026,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,1990,1.027,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,1989,1.026,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,1988,1.026,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,1987,1.026,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Sao Tome and Principe,STP,1986,1.026,
